Session,Subject,GovStructure,Game,interactionDraw,interaction,Period,Partnership,Profit,Matchpay,Finished,Choice,Terminator,PartnerChoice.Poc,PTc,gplay,simplay,Age,Gender
8,14,3-player,PD,1,7,35,1,1.5,46.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,21,1,1.5,25.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,1,2,1,1,0,nC,0,nC,nC,6,4,26,Male
8,14,3-player,PD,1,7,7,1,1.5,4.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,29,1,1.5,37.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,5,2,4,1.5,0,2,C,0,nC,E,8,5,26,Male
8,14,3-player,PD,1,4,4,2,1.5,3,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,13,2,1.5,19,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,6,8,2,1.5,9,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,3,3,8,-3,-2,0,C,0,nC,nC,3,3,26,Male
8,14,3-player,PD,1,7,23,1,1.5,28.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,6,2,1.5,6,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,22,1,1.5,27,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,26,1,1.5,33,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,1,2,-1.5,-1.5,0,C,0,nC,C,2,2,26,Male
8,14,3-player,PD,1,2,10,2,1.5,14.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,25,1,1.5,31.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,5,2,1.5,4.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,14,2,1.5,20.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,8,2,1.5,9,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,1,1,-1.5,-1.5,0,C,0,nC,C,2,2,26,Male
8,14,3-player,PD,1,2,4,2,1.5,5.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,7,2,1.5,7.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,32,1,1.5,42,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,27,1,1.5,34.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,31,1,1.5,40.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,2,2,1.5,2.5,2,nC,0,E,nC,8,5,26,Male
8,14,3-player,PD,1,7,8,1,1.5,6,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,30,1,1.5,39,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,5,3,4,1.5,1.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,9,2,1.5,10.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,2,1,-1.5,-3,0,C,0,nC,C,2,2,26,Male
8,14,3-player,PD,1,6,9,2,1.5,10.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,15,1,1.5,16.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,33,1,1.5,43.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,14,1,1.5,15,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,9,1,1.5,7.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,5,5,4,1.5,4.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,2,2,1.5,0,2,C,0,C,E,8,5,26,Male
8,14,3-player,PD,1,2,11,2,1.5,16,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,5,4,4,1.5,3,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,10,2,1.5,12,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,3,1,1.5,-1.5,3,E,1,nC,C,7,5,26,Male
8,14,3-player,PD,1,7,16,1,1.5,18,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,11,1,1.5,10.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,5,2,1.5,7,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,6,1,2,-1.5,-1.5,0,C,0,nC,C,2,2,26,Male
8,14,3-player,PD,1,7,10,1,1.5,9,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,28,1,1.5,36,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,4,3,2,1.5,1.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,12,2,1.5,17.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,8,2,1.5,11.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,18,1,1.5,21,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,13,1,1.5,13.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,17,1,1.5,19.5,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,7,12,1,1.5,12,3,E-,1,E-,E-,9,6,26,Male
8,14,3-player,PD,1,6,10,2,1.5,12,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,6,2,2,1.5,0,2,C,0,nC,E,8,5,26,Male
8,14,3-player,PD,1,2,9,2,1.5,13,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,7,2,1.5,10,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,6,3,2,1.5,1.5,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,5,6,4,1.5,6,2,E-,0,E-,E-,9,6,26,Male
8,14,3-player,PD,1,2,6,2,1.5,8.5,2,E-,0,E-,E-,9,6,26,Male
8,15,3-player,PD,1,6,5,6,1.5,7,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,24,8,1.5,37,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,4,6,1.5,5.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,4,8,1.5,7,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,1,4,4,1.5,1,3,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,3,1,1,2,0,nC,0,nC,nC,6,4,18,Male
8,15,3-player,PD,1,1,3,4,1.5,-0.5,3,nC,0,nC,E,8,5,18,Male
8,15,3-player,PD,1,7,25,8,1.5,38.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,1,1,4,-3,-3,0,C,0,nC,nC,3,3,18,Male
8,15,3-player,PD,1,1,5,4,1.5,2.5,3,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,9,6,1.5,13,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,4,6,1.5,9,4,nC,0,E,nC,8,5,18,Male
8,15,3-player,PD,1,2,4,1,1,3,0,nC,0,nC,nC,6,4,18,Male
8,15,3-player,PD,1,7,19,8,1.5,29.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,5,8,1.5,8.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,27,8,1.5,41.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,7,6,1.5,10,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,26,8,1.5,40,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,6,6,1.5,8.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,1,6,4,4,0,nC,0,C,C,4,2,18,Male
8,15,3-player,PD,1,2,1,1,-1.5,-1.5,0,C,0,C,nC,2,2,18,Male
8,15,3-player,PD,1,7,21,8,1.5,32.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,34,8,1.5,52,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,5,1,1.5,4.5,5,E,1,E,nC,7,5,18,Male
8,15,3-player,PD,1,5,2,4,1.5,5.5,2,nC,0,C,E,8,5,18,Male
8,15,3-player,PD,1,3,4,3,1.5,3,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,28,8,1.5,43,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,8,6,1.5,11.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,5,5,4,1.5,10,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,11,6,1.5,19.5,4,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,36,8,1.5,55,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,11,6,1.5,16,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,1,2,4,1,-2,0,nC,0,nC,nC,6,4,18,Male
8,15,3-player,PD,1,3,1,3,-1.5,-1.5,0,C,0,C,nC,2,2,18,Male
8,15,3-player,PD,1,6,10,6,1.5,14.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,5,6,1.5,10.5,4,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,3,5,3,1.5,4.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,20,8,1.5,31,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,6,8,1.5,10,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,5,6,4,1.5,11.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,5,1,4,4,4,0,nC,0,C,C,4,2,18,Male
8,15,3-player,PD,1,7,37,8,1.5,56.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,12,6,1.5,17.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,2,6,2.5,6.5,0,nC,0,C,nC,5,3,18,Male
8,15,3-player,PD,1,2,2,1,2.5,1,0,nC,0,nC,C,5,3,18,Male
8,15,3-player,PD,1,7,22,8,1.5,34,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,35,8,1.5,53.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,6,1,1.5,6,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,5,3,4,1.5,7,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,7,8,1.5,11.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,29,8,1.5,44.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,14,1,1.5,18,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,8,6,1.5,15,4,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,13,1,1.5,16.5,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,9,8,1.5,14.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,8,1,1.5,9,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,23,8,1.5,35.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,3,2,3,1.5,0,2,nC,0,E,C,8,5,18,Male
8,15,3-player,PD,1,7,31,8,1.5,47.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,5,4,4,1.5,8.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,8,8,1.5,13,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,10,1,1.5,12,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,11,8,1.5,17.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,1,6,1,1,0,nC,0,nC,nC,6,4,18,Male
8,15,3-player,PD,1,7,2,8,1.5,4,2,nC,0,nC,E,8,5,18,Male
8,15,3-player,PD,1,7,10,8,1.5,16,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,1,8,2.5,2.5,0,nC,0,nC,C,5,3,18,Male
8,15,3-player,PD,1,4,3,6,1,7.5,0,nC,0,nC,nC,6,4,18,Male
8,15,3-player,PD,1,3,3,3,1.5,1.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,32,8,1.5,49,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,6,6,1.5,12,4,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,7,1,1.5,7.5,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,11,1,1.5,13.5,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,12,8,1.5,19,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,30,8,1.5,46,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,3,8,1.5,5.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,9,6,1.5,16.5,4,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,7,6,1.5,13.5,4,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,14,8,1.5,22,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,9,1,1.5,10.5,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,33,8,1.5,50.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,3,6,1.5,4,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,18,8,1.5,28,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,2,12,1,1.5,15,5,E-,1,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,13,8,1.5,20.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,16,8,1.5,25,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,6,2,6,1.5,2.5,2,nC,0,E,nC,8,5,18,Male
8,15,3-player,PD,1,7,15,8,1.5,23.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,7,17,8,1.5,26.5,2,E-,0,E-,E-,9,6,18,Male
8,15,3-player,PD,1,4,10,6,1.5,18,4,E-,0,E-,E-,9,6,18,Male
8,16,3-player,PD,1,7,24,6,1.5,32.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,9,6,1.5,10,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,2,6,1,-0.5,0,nC,0,nC,nC,6,4,20,Male
8,16,3-player,PD,1,7,29,6,1.5,40,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,26,6,1.5,35.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,14,6,1.5,17.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,30,6,1.5,41.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,10,6,1.5,11.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,11,6,1.5,13,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,4,6,1.5,2.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,32,6,1.5,44.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,27,6,1.5,37,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,25,6,1.5,34,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,16,6,1.5,20.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,5,1,1.5,4.5,5,E,1,E,nC,7,5,20,Male
8,16,3-player,PD,1,7,12,6,1.5,14.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,6,4,5,2.5,10,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,33,6,1.5,46,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,28,6,1.5,38.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,6,9,5,2.5,22.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,2,3,1,1,2,0,nC,0,nC,nC,6,4,20,Male
8,16,3-player,PD,1,7,31,6,1.5,43,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,13,6,1.5,16,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,8,1,1.5,9,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,6,6,5,2.5,15,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,3,6,1.5,1,3,nC,0,E,E,8,5,20,Male
8,16,3-player,PD,1,6,10,5,2.5,25,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,6,5,5,2.5,12.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,1,5,3,2.5,12.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,15,6,1.5,19,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,9,1,1.5,10.5,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,4,1,1,3,0,nC,0,nC,nC,6,4,20,Male
8,16,3-player,PD,1,1,4,3,2.5,10,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,5,6,1.5,4,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,1,3,3,2.5,7.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,6,7,5,2.5,17.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,6,11,5,2.5,27.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,17,6,1.5,22,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,6,1,1.5,6,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,1,1,-1.5,-1.5,0,C,0,C,nC,2,2,20,Male
8,16,3-player,PD,1,1,1,3,2.5,2.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,34,6,1.5,47.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,9,2,1.5,10.5,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,6,1,5,2.5,2.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,4,4,2,1.5,3,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,19,6,1.5,25,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,13,1,1.5,16.5,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,6,12,5,2.5,30,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,5,5,6,1.5,3.5,4,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,36,6,1.5,50.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,6,2,1.5,6,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,1,2,3,2.5,5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,4,1,2,-1.5,-1.5,0,C,0,nC,C,2,2,20,Male
8,16,3-player,PD,1,7,21,6,1.5,28,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,10,1,1.5,12,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,5,2,1.5,4.5,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,20,6,1.5,26.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,6,6,1.5,5.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,1,6,-1.5,-1.5,0,C,0,nC,C,2,2,20,Male
8,16,3-player,PD,1,6,8,5,2.5,20,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,37,6,1.5,52,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,18,6,1.5,23.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,7,1,1.5,7.5,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,2,1,2.5,1,0,nC,0,nC,C,5,3,20,Male
8,16,3-player,PD,1,7,22,6,1.5,29.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,35,6,1.5,49,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,10,2,1.5,12,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,6,2,5,2.5,5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,7,7,6,1.5,7,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,5,3,6,1,0.5,0,nC,0,nC,nC,6,4,20,Male
8,16,3-player,PD,1,2,14,1,1.5,18,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,5,2,6,1,-0.5,0,nC,0,nC,nC,6,4,20,Male
8,16,3-player,PD,1,5,6,6,1.5,5,4,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,3,4,4,1.5,3,2,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,7,2,1.5,7.5,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,23,6,1.5,31,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,2,2,1.5,0,2,E,1,C,C,7,5,20,Male
8,16,3-player,PD,1,4,11,2,1.5,13.5,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,2,11,1,1.5,13.5,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,7,8,6,1.5,8.5,3,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,3,1,4,-1.5,-1.5,0,C,0,C,nC,2,2,20,Male
8,16,3-player,PD,1,5,4,6,1.5,2,4,E,1,nC,E,7,5,20,Male
8,16,3-player,PD,1,4,8,2,1.5,9,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,3,5,4,1.5,4.5,2,E-,0,E-,E-,9,6,20,Male
8,16,3-player,PD,1,5,1,6,-1.5,-1.5,0,C,0,nC,C,2,2,20,Male
8,16,3-player,PD,1,2,12,1,1.5,15,5,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,4,3,2,1.5,1.5,2,E-,1,E-,E-,9,6,20,Male
8,16,3-player,PD,1,3,2,4,1.5,0,2,nC,0,E,nC,8,5,20,Male
8,16,3-player,PD,1,6,3,5,2.5,7.5,0,C,0,C,C,1,1,20,Male
8,16,3-player,PD,1,3,3,4,1.5,1.5,2,E-,0,E-,E-,9,6,20,Male
8,17,3-player,PD,1,7,14,2,1.5,25,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,31,2,1.5,50.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,29,2,1.5,47.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,15,2,1.5,26.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,16,2,1.5,28,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,19,2,1.5,32.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,32,2,1.5,52,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,24,2,1.5,40,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,36,2,1.5,58,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,34,2,1.5,55,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,17,2,1.5,29.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,9,2,1.5,17.5,9,nC,0,nC,E,8,5,22,Female
8,17,3-player,PD,1,7,21,2,1.5,35.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,33,2,1.5,53.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,1,1,5,2.5,2.5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,7,26,2,1.5,43,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,30,2,1.5,49,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,18,2,1.5,31,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,2,10,4,1.5,17.5,9,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,11,2,1.5,20.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,20,2,1.5,34,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,1,2,5,2.5,5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,7,10,2,1.5,19,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,2,13,4,1.5,22,9,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,37,2,1.5,59.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,2,14,4,1.5,23.5,9,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,27,2,1.5,44.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,4,6,3,1.5,4.5,2,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,22,2,1.5,37,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,35,2,1.5,56.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,12,2,1.5,22,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,25,2,1.5,41.5,9,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,7,2,2.5,17.5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,4,9,3,1.5,9,2,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,7,2,2,2.5,5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,6,9,8,1.5,14,3,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,6,4,8,1.5,6.5,3,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,3,4,2,2.5,10,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,4,7,3,1.5,6,2,E-,0,E-,E-,9,6,22,Female
8,17,3-player,PD,1,2,8,4,1,14.5,0,nC,0,nC,nC,6,4,22,Female
8,17,3-player,PD,1,2,3,4,2.5,7.5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,1,3,5,2.5,7.5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,2,11,4,1.5,19,9,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,6,11,8,1.5,17,3,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,6,6,8,1.5,9.5,3,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,3,1,2,2.5,2.5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,6,10,8,1.5,15.5,3,E-,1,E-,E-,9,6,22,Female
8,17,3-player,PD,1,2,5,4,2.5,12.5,0,C,0,C,C,1,1,22,Female
8,17,3-player,PD,1,1,5,5,2.5,12.5,0,C,0,C,C,1,1,22,Female
